87177,Millie,Scrimshire,22,82,59,63,68
87178,Phillis,Caven,19,20,89,69,59
87179,Averyl,Coppens,19,42,49,64,52
87180,Madelena,Rigmond,26,54,2,80,45
87181,Burke,Hebblewaite,19,37,69,86,64
87182,Antonia,Hewins,27,83,83,70,79
87183,Thane,Hardwich,21,52,90,74,72
87184,Roi,Prys,24,61,94,30,62
87185,Ole,Deans,23,69,64,62,65
87186,Imojean,Shuttlewood,19,79,68,61,69
87187,Reid,Raddan,21,69,89,87,82
87188,Pamelina,Guyet,18,22,68,65,52
87189,Foss,Greenslade,29,41,81,53,58
87190,Nanine,Boulsher,27,88,79,46,71
87191,Allin,Yankishin,24,4,54,77,45
87192,Dannie,De la croix,29,18,26,72,39
87193,Raynor,Ades,26,83,50,17,50
87194,Sanderson,Broome,26,63,1,53,39
87195,Noam,Baytrop,29,61,45,41,49
87196,Palm,Judson,26,81,83,88,84
87197,Vivi,Kamienski,20,59,80,45,61
87198,Marja,Roullier,27,82,75,76,78
87199,Trixie,Reichelt,19,3,63,83,50
87200,Cherri,Boothe,29,65,59,25,50
87201,Arther,Dilworth,20,53,21,63,46
87202,Izabel,Jeremiah,24,74,79,24,59
87203,Regen,Elks,29,79,54,23,52
87204,Gussy,Witcombe,24,33,72,71,59
87205,Kyla,Rogeon,27,37,81,63,60
87206,Marji,Spiteri,23,72,41,84,66
87207,Brit,Heinsius,20,76,65,56,66
87208,Fonzie,McKerley,27,46,12,77,45
87209,Jewelle,Gierok,23,67,73,100,80
87210,Angela,Reasun,28,42,77,36,52
87211,Rafaello,Pirie,30,52,28,84,55
87212,Terri-jo,Dysert,30,73,67,67,69
87213,Earl,Howsden,19,90,67,64,74
87214,Sterne,Mesant,26,75,11,85,57
87215,Grenville,McKennan,23,78,90,23,64
87216,Demeter,Boutflour,25,87,54,42,61
87217,Reuven,Stockbridge,23,0,84,65,50
87218,Nickolas,Bretton,21,25,95,80,67
87219,Delmor,Kite,27,54,85,68,69
87220,Stacy,Jellybrand,29,68,63,65,65
87221,Cordy,Sharman,24,77,63,86,75
87222,Cathleen,Cree,28,53,0,18,24
87223,Tove,Cashin,30,73,25,88,62
87224,Lia,Goford,30,65,68,59,64
87225,Jessie,Rollason,25,41,63,90,65
87226,Mariska,Slimmon,24,4,44,80,43
87227,Larissa,Reisenstein,25,72,63,57,64
87228,Ted,Ipwell,20,56,73,55,61
87229,Marylinda,Cuddehay,18,52,56,69,59
87230,Debra,Varnals,27,78,58,39,58
87231,Vidovic,Mollison,24,44,30,87,54
87232,Bonnee,Jeens,26,27,76,75,59
87233,Adah,Beldum,27,74,67,49,63
87234,Fancy,Ferbrache,24,62,44,83,63
87235,Kane,Davidai,28,62,91,59,71
87236,Bradford,Gatehouse,23,78,15,79,57
87237,Dasi,Sugge,19,68,26,25,40
87238,Alaric,MacEnelly,18,69,88,78,78
87239,Irita,Mouncher,24,58,35,70,54
87240,Etta,Derwin,25,37,55,84,59
87241,Anneliese,McCathay,26,63,67,19,50
87242,Lira,Pearton,29,12,65,53,43
87243,Dorotea,Dunmuir,27,69,90,55,71
87244,Pauletta,Neissen,22,46,55,65,55
87245,Daisie,Eskriett,18,84,91,77,84
87246,Velma,Mainland,18,9,58,46,38
87247,Fan,Rozzier,25,19,78,74,57
87248,Dosi,Purches,19,12,89,27,43
87249,Sharron,Mancktelow,26,71,9,73,51
87250,Binky,Mixworthy,24,82,19,16,39
87251,Gerrie,Iozefovich,23,99,91,81,90
87252,Basil,Rattry,22,60,5,80,48
87253,Whittaker,Timoney,22,23,88,66,59
87254,Colly,Amps,26,88,67,25,60
87255,Blondell,Halstead,19,62,71,8,47
87256,Almire,Sarsons,26,73,85,40,66
87257,Joane,Loweth,19,75,66,46,62
87258,Bartie,Guerry,28,90,60,73,74
87259,Larina,Faccini,27,89,73,78,80
87260,Jarvis,Chauvey,19,73,63,83,73
87261,Myrwyn,Bunn,18,48,31,74,51
87262,Odilia,O'Growgane,26,83,82,54,73
87263,Fremont,Perillo,29,62,32,34,43
87264,Essy,Dye,27,82,58,66,69
87265,Shelby,Swanger,21,39,41,28,36
87266,Ryley,Aldwich,26,41,10,97,49
87267,Doloritas,Wrightson,20,90,83,73,82
87268,Ignacio,Piper,27,74,55,57,62
87269,Winnah,Hawlgarth,26,26,88,80,65
87270,Cully,Naton,30,56,73,79,69
87271,Petunia,Gilkison,29,2,70,9,27
87272,Abagail,Spitaro,25,69,44,0,38
87273,Fabien,Seakin,20,44,61,84,63
87274,Porter,Astbury,23,85,86,57,76
87275,Budd,Angrove,28,44,70,77,64
87276,Jean,Raine,19,73,80,9,54
87277,Lilian,Lindstrom,18,10,84,99,64
87278,Claiborne,MacLise,28,100,34,11,48
87279,Angelico,Howsan,23,63,81,77,74
87280,Tessi,Mellmer,25,83,69,70,74
87281,Codie,Franssen,20,1,48,33,27
87282,Camel,Bullivent,18,87,60,73,73
87283,Charisse,Thurley,27,69,9,90,56
87284,Euphemia,Andrewartha,23,59,75,67,67
87285,Darlleen,Tuckie,21,74,67,20,54
87286,Melisandra,Bordiss,21,39,73,70,61
87287,Vanya,Rozec,18,56,73,51,60
87288,Hedwiga,Benyon,25,28,95,99,74
87289,Romeo,Zavattero,20,85,57,69,70
87290,Nady,Sewell,26,59,84,8,50
87291,Asher,Corkish,22,6,51,64,40
87292,Phil,Owlner,18,8,84,85,59
87293,Clare,Ehlerding,25,79,21,64,55
87294,Jaine,Boddymead,29,7,61,35,34
87295,Malvina,Caig,30,55,54,39,49
87296,Dillie,Tydeman,27,59,53,19,44
87297,Sibby,Fawkes,25,45,9,62,39
87298,Idelle,Frankton,28,70,66,11,49
87299,Aurelie,Reburn,27,12,59,47,39
87300,Sherwynd,Karpov,21,47,54,43,48
87301,Dill,Reilingen,21,54,28,54,45
87302,Earle,Attrie,20,72,27,0,33
87303,Sarina,Cleaver,30,63,52,44,53
87304,Dwain,Eslie,18,31,75,59,55
87305,Kial,Chadderton,27,83,41,85,70
87306,Homer,Forlong,29,35,0,85,40
87307,Martguerita,Driver,19,1,36,71,36
87308,Shelton,Brazenor,30,60,78,78,72
87309,Verene,Files,20,72,56,85,71
87310,Amby,Hodgen,21,52,62,43,52
87311,Felisha,Eggar,29,44,91,71,69
87312,Alvie,Zanassi,19,58,84,55,66
87313,Alexander,Biggerdike,27,100,72,20,64
87314,Jillana,Childerhouse,21,56,56,32,48
87315,Wilbur,Portlock,30,54,89,75,73
87316,Ignace,Halpen,19,96,65,86,82
87317,Arley,Russe,20,28,67,59,51
87318,Jeffry,Niesegen,29,67,27,98,64
87319,Ediva,Kimblin,18,58,52,79,63
87320,Ray,Farlam,24,24,3,79,35
87321,Alfons,Cadreman,19,66,54,21,47
87322,Mureil,Waltering,19,28,84,77,63
87323,Melba,Rapier,19,43,15,55,38
87324,Fielding,Gelletly,21,64,47,88,66
87325,Tilly,Pond-Jones,29,56,73,56,62
87326,Zara,Bogaert,21,98,72,37,69
87327,Jonah,Lonie,21,61,71,65,66
87328,Ollie,Elphey,29,87,58,5,50
87329,Sephira,Simmen,22,60,83,93,79
87330,Staci,Biasetti,29,34,58,51,48
87331,Les,Tremblet,30,20,5,59,28
87332,Rorie,Bees,26,79,89,100,89
87333,Leslie,Chung,20,55,86,21,54
87334,Angel,Ovise,19,71,83,32,62
87335,Tod,Threlkeld,18,71,71,94,79
87336,Agnese,Slaight,20,80,56,26,54
87337,Karlen,Moniker,24,88,54,16,53
87338,Laurette,Kesper,19,75,90,69,78
87339,Ewart,Puddefoot,19,97,83,90,90
87340,Raffaello,Toulamain,26,57,65,75,66
87341,Nelli,Goscar,26,17,13,40,23
87342,Petra,Harome,27,84,79,75,79
87343,Ginger,Easman,28,3,81,62,49
87344,Garold,Peasey,30,64,41,46,50
87345,Blakelee,Tonn,26,82,59,85,75
87346,Opaline,Sherland,21,59,44,65,56
87347,Gaspar,Jaycocks,21,9,16,46,24
87348,Laural,Cossor,20,77,76,66,73
87349,Luce,Sedgefield,29,56,48,68,57
87350,Josie,Conlaund,30,75,81,73,76
87351,Georgeanna,Manuel,22,71,33,75,60
87352,Rahal,Plum,22,61,3,43,36
87353,Marchall,Trinkwon,30,81,93,77,84
87354,Patrizia,Rowledge,27,90,33,63,62
87355,Hallsy,Meikle,30,85,86,70,80
87356,Josepha,Plak,26,72,10,77,53
87357,Myrwyn,Bursnoll,29,53,67,49,56
87358,Rudolph,Dowtry,30,30,66,76,57
87359,Walsh,Tipping,27,67,87,68,74
87360,Dolores,Starmore,18,55,70,91,72
87361,Barty,Tunney,22,38,86,35,53
87362,Amelita,Morit,27,30,16,85,44
87363,Riccardo,Crayker,27,64,43,25,44
87364,Sly,Chick,28,70,2,0,24
87365,Antonin,Mallebone,23,63,52,84,66
87366,Bettina,Karsh,28,42,84,72,66
87367,Sidnee,Widmore,23,65,19,38,41
87368,Florette,Whittock,20,67,47,66,60
87369,Lorraine,Calendar,27,83,61,44,63
87370,Wendall,Cuskery,19,62,95,65,74
87371,Gardie,Ruselin,26,64,44,84,64
87372,Aylmar,Tewkesberrie,18,42,50,90,61
87373,Kellyann,Kimble,19,54,33,50,46
87374,Arabela,Prisk,21,28,85,98,70
87375,Elisabetta,Onele,27,46,83,86,72
87376,Deina,Pavey,25,6,63,56,42
87377,Karol,Aprahamian,23,57,93,92,81
87378,Aguie,D'Acth,22,88,82,10,60
87379,Kerwinn,O'Neal,22,99,21,54,58
87380,Michael,Sigart,27,34,63,58,52
87381,Lyndell,Noone,27,79,65,75,73
87382,Gerek,Wille,20,58,65,48,57
87383,Nollie,Heed,23,65,82,66,71
87384,Daloris,Farran,18,14,71,68,51
87385,Brietta,Baybutt,22,58,88,10,52
87386,Grier,Artist,29,76,77,74,76
87387,Glyn,O'Flaherty,30,56,76,68,67
87388,Vanya,MacFarlan,18,84,67,14,55
87389,Egan,Coudray,29,78,55,82,72
87390,Anjela,Ewbanche,30,29,60,5,31
87391,Bethany,Salvage,21,61,2,87,50
87392,Durante,Kubek,21,61,71,21,51
87393,Sarge,Cornils,30,75,65,54,65
87394,Elsbeth,Hounsom,20,82,13,42,46
87395,Ken,Udden,18,71,20,78,56
87396,Selma,Ruddock,30,3,40,66,36
87397,Jackqueline,Catherall,19,70,61,48,60
87398,Audrey,Navan,22,71,22,51,48
87399,Kathryn,Dudny,29,59,72,79,70
87400,Adrian,Cornewall,23,94,85,81,87
87401,Joby,Glisenan,30,86,35,88,70
87402,Charissa,Domek,20,73,7,58,46
87403,Caren,Joslyn,22,82,79,57,73
87404,Haslett,Weddup,25,62,64,76,67
87405,Luigi,Rigard,23,61,88,75,75
87406,Camila,Ferrick,23,82,90,79,84
87407,Pier,Bennitt,26,78,79,86,81
87408,Emilee,Tongs,23,20,13,89,41
87409,Katharyn,Kingzett,19,76,67,87,77
87410,Salem,Lemin,26,73,85,52,70
87411,Corene,Condell,25,19,8,69,32
87412,Chlo,Showt,21,84,69,85,79
87413,Lexy,Ferrarone,29,14,97,55,55
87414,Elizabeth,Clive,26,78,53,84,72
87415,Chloe,Primett,23,59,90,80,76
87416,Janenna,Beazley,26,85,7,83,58
87417,Chuck,Gwilt,29,78,61,73,71
87418,Gabrielle,Winthrop,23,68,64,6,46
87419,Lacee,Pidgeley,25,53,67,68,63
87420,Roberta,Tutt,19,50,61,54,55
87421,Francklyn,Madner,24,77,95,58,77
87422,Bradford,Linsey,21,53,8,39,33
87423,Allina,Lamping,21,6,68,57,44
87424,Lorrie,Hansana,28,17,77,69,54
87425,Sebastien,Denyer,20,87,18,66,57
87426,Jillayne,Vallender,25,53,96,92,80
87427,Ilaire,Philipps,29,55,36,33,41
87428,Susan,Stairs,23,86,55,78,73
87429,Tynan,Sandbatch,22,29,38,73,47
87430,Deanna,Rhucroft,26,11,97,84,64
87431,Hew,Gabler,18,17,88,86,64
87432,Claudina,Shropsheir,25,25,58,70,51
87433,Virgilio,Dallender,28,87,85,12,61
87434,Maxim,Lemmon,25,37,61,85,61
87435,Mohandis,Beckley,29,45,45,26,39
87436,De witt,Darrach,30,65,53,85,68
87437,Kipper,Raine,27,63,19,73,52
87438,Noel,Meus,27,52,68,47,56
87439,Mickie,Bernon,20,62,40,57,53
87440,Cass,Chinge de Hals,19,88,82,64,78
87441,Pierrette,Portman,27,59,61,35,52
87442,Ethyl,Bubbings,18,6,83,55,48
87443,Trey,Feighney,27,59,58,86,68
87444,Adeline,Figg,19,35,79,32,49
87445,Petronella,Grewer,30,73,64,80,72
87446,Lil,McGillivray,25,69,82,62,71
87447,Derron,Clausewitz,22,77,44,69,63
87448,Desiri,Alonso,25,59,87,63,70
87449,Carmina,Reolfi,30,43,58,61,54
87450,Lari,Townes,23,49,59,83,64
87451,Sarene,Salerno,22,57,55,17,43
87452,Binny,England,21,47,69,84,67
87453,Stillman,Di Carlo,22,88,1,28,39
87454,Claybourne,Goldine,22,1,78,36,38
87455,Andrea,McGeraghty,23,55,26,20,34
87456,Dotti,Hanbridge,25,85,74,6,55
87457,Stormy,Lapthorn,21,17,62,74,51
87458,Rania,Curtiss,30,57,52,88,66
87459,Rebekah,Vaggers,24,64,55,59,59
87460,Carlynn,Jedrychowski,28,43,50,51,48
87461,Lawrence,Rossbrook,27,14,61,95,57
87462,Weston,Loreit,29,3,70,62,45
87463,Carie,Angus,18,6,78,95,60
87464,Nannie,Voelker,27,73,84,32,63
87465,Kevon,Graveson,19,66,31,75,57
87466,Shae,Muat,28,4,66,64,45
87467,Raymund,Shankland,28,79,7,9,32
87468,Roana,Hairsine,28,32,80,3,38
87469,Matthieu,Boeter,26,97,20,83,67
87470,Llewellyn,Chasier,28,79,61,75,72
87471,Garek,Saull,19,1,80,65,49
87472,Stanly,Maidlow,23,45,81,69,65
87473,Valma,Gutowski,18,78,83,22,61
87474,Ethelind,Pickering,19,89,74,33,65
87475,Laurianne,Foch,23,45,86,32,54
87476,Pinchas,Kennefick,25,10,70,65,48
87477,Kathie,Putland,27,32,57,43,44
87478,Teddy,Magner,30,50,66,70,62
87479,Hubert,Chaster,18,29,61,72,54
87480,El,Aslin,30,88,84,3,58
87481,Claudetta,Currey,28,61,49,56,55
87482,Frieda,Cawt,20,74,5,20,33
87483,Derby,McFaul,25,74,53,62,63
87484,Dolli,Millhouse,30,53,6,50,36
87485,Demetri,Clayborn,25,6,56,57,40
87486,Gunter,Musicka,24,88,8,47,48
87487,Nona,Whifen,30,0,0,63,21
87488,Alice,Sherington,27,82,35,74,64
87489,Barnabe,Truggian,25,61,28,53,47
87490,Joe,Sheekey,22,52,53,58,54
87491,Barthel,Gives,28,37,98,86,74
87492,Gregoire,Checchetelli,23,58,76,10,48
87493,Sybyl,Onn,24,48,67,60,58
87494,Stacey,Divver,26,21,80,73,58
87495,Fax,Gronav,18,74,89,93,85
87496,Emlynne,Greguoli,25,61,70,8,46
87497,Bern,Hatto,27,84,70,24,59
87498,Hector,Flawith,18,6,60,32,33
87499,Alix,Lecount,28,68,78,100,82
87500,Free,Hatfield,18,32,59,57,49
87501,Jody,Allcoat,21,37,55,12,35
87502,Holden,Chicken,22,66,85,85,79
87503,Riki,Haffenden,18,23,88,75,62
87504,Ingemar,Letterick,23,84,12,57,51
87505,Rebe,Scothern,20,63,66,6,45
87506,Alanson,Priest,24,54,23,43,40
87507,Cami,Mil,29,76,58,21,52
87508,Wrennie,Silkstone,25,29,65,81,58
87509,Zia,Giacubo,18,59,75,52,62
87510,Leonore,O'Sirin,20,86,62,82,77
87511,Rab,Dyche,21,53,88,55,65
87512,Maitilde,Laskey,22,53,51,84,63
87513,Daloris,MacKnocker,20,71,50,62,61
87514,Grayce,Scupham,26,74,72,88,78
87515,Tami,De Hailes,27,17,57,27,34
87516,Cole,D'Aubney,27,20,79,41,47
87517,Jessalin,Holsey,27,69,94,18,60
87518,Hewe,Cotta,21,64,0,28,31
87519,Rollie,Leggin,27,39,86,81,69
87520,Blondell,Meese,23,56,73,84,71
87521,Estevan,Goatman,29,80,64,18,54
87522,Brose,Pandey,24,12,28,70,37
87523,Sherrie,Pougher,29,85,76,96,86
87524,Lottie,Winkett,26,6,36,24,22
87525,Corina,Crosscombe,29,5,65,84,51
87526,Jeana,Witling,20,73,71,83,76
87527,Robinson,Snailham,26,76,16,5,32
87528,Brandea,Salatino,21,87,62,87,79
87529,Crysta,Ridley,27,73,45,62,60
87530,Merla,Navan,24,76,59,53,63
87531,Lilyan,Staddom,23,71,63,67,67
87532,Brooke,Shewery,18,64,68,55,62
87533,Allison,Coorington,21,41,19,47,36
87534,Hannah,Eblein,29,22,16,74,37
87535,Alexei,McQuorkell,20,62,89,43,65
87536,Darill,Trighton,28,89,75,86,83
87537,Marinna,Sherrett,28,83,1,69,51
87538,Delmore,Druce,19,69,35,53,52
87539,Web,Lumsdaine,27,63,89,76,76
87540,Harriot,Epelett,21,6,66,89,54
87541,Immanuel,McCreadie,22,86,75,92,84
87542,Jakob,Lisciandri,20,89,74,87,83
87543,Doris,Meffan,22,71,49,76,65
87544,Veronique,Enderlein,29,82,67,37,62
87545,Winfred,Wordley,19,91,66,18,58
87546,Jane,Handrock,19,58,90,73,74
87547,Den,Pealing,25,62,20,59,47
87548,Nat,Greenalf,26,90,56,87,78
87549,Yehudit,Schaben,20,0,49,2,17
87550,Ophelia,Fairrie,30,51,85,79,72
87551,Clay,Stook,21,87,14,16,39
87552,Gaultiero,Biagini,20,42,49,87,59
87553,Phyllida,Rosenwasser,20,58,76,63,66
87554,Welch,Ciani,18,72,76,95,81
87555,Shurlocke,Born,28,46,76,78,67
87556,Guillemette,Gosart,21,79,83,42,68
87557,Emory,Driffill,23,78,66,74,73
87558,Harriett,Shortt,23,27,9,89,42
87559,Putnem,Eykelhof,24,5,41,77,41
87560,Frayda,Shieber,23,78,57,60,65
87561,Charmaine,Otham,27,77,89,78,81
87562,Charmion,Lanyon,23,17,55,66,46
87563,Ivy,Bengle,23,54,64,51,56
87564,Mil,Stacey,23,77,38,67,61
87565,Rowney,Dedham,19,29,67,80,59
87566,Ripley,Scrimgeour,23,71,82,44,66
87567,Elden,Gronowe,22,81,81,17,60
87568,Tobe,Toolan,25,61,89,52,67
87569,Debera,Pinchbeck,22,71,1,7,26
87570,Laure,Vyse,30,7,86,23,39
87571,Florida,Barrowclough,21,94,69,67,77
87572,Alejoa,Goschalk,27,84,11,76,57
87573,Hanan,Yurin,29,59,66,56,60
87574,Daven,Seamarke,19,32,42,83,52
87575,Dulcea,Afield,22,20,92,80,64
87576,Marabel,Le Blanc,29,33,55,67,52
87577,Berkly,Myall,22,56,90,77,74
87578,Alysia,Bentall,30,10,62,83,52
87579,Rozalie,Picken,26,81,46,60,62
87580,Gabriel,Bussens,24,73,10,5,29
87581,Eadie,Trainor,29,61,61,85,69
87582,Nertie,Castangia,21,7,50,77,45
87583,Virgie,Younge,22,73,11,3,29
87584,Fonzie,Grigs,30,75,74,3,51
87585,Edlin,Wakeman,27,48,45,4,32
87586,Kelli,Schoolfield,28,86,98,87,90
87587,Elana,Pitrasso,25,51,49,56,52
87588,Ursola,Pyvis,21,6,87,63,52
87589,Elie,Stollery,29,58,77,86,74
87590,Rodi,Roussell,19,45,41,59,48
87591,Oby,Tilby,22,68,11,54,44
87592,Elmore,Mitchiner,25,84,6,41,44
87593,Son,Heiner,29,27,6,54,29
87594,Norene,Riolfi,18,86,56,34,59
87595,Allister,Edgeworth,21,72,52,53,59
87596,Matthias,Cobson,26,63,65,67,65
87597,Ginni,Matyas,23,75,75,8,53
87598,Ray,Allender,26,84,45,34,54
87599,Hinze,Eede,29,79,41,14,45
87600,Leontine,Bunting,21,15,31,53,33
87601,Reidar,Feaviour,26,61,60,59,60
87602,Carlynne,Casarili,23,76,77,38,64
87603,Marabel,Leeson,23,28,66,90,61
87604,Lavena,Choppen,18,53,54,0,36
87605,Garrard,Burnard,20,65,67,8,47
87606,Konstantin,Croxall,28,74,62,12,49
87607,Anna-maria,Horsted,28,63,84,78,75
87608,Holden,Mulhall,30,67,67,29,54
87609,Kameko,Ashplant,26,25,37,67,43
87610,Eolande,Albutt,28,94,69,67,77
87611,Callean,Rought,22,60,64,30,51
87612,Gardiner,Hennington,18,90,100,67,86
87613,Lynnet,Matz,23,37,55,17,36
87614,Eloisa,Divine,24,61,11,65,46
87615,Brandea,Le Teve,18,86,59,86,77
87616,Rebecca,Knivett,20,69,56,56,60
87617,Avrit,Kennford,26,76,68,60,68
87618,Everett,Lavielle,28,22,82,87,64
87619,Jannelle,Whitwam,22,4,63,11,26
87620,Fania,Kamenar,22,72,82,82,79
87621,Hunt,Scandrite,22,69,78,85,77
87622,Curran,Andresen,24,57,36,6,33
87623,Bryce,Oldacres,25,87,99,4,63
87624,Elna,Escalero,30,56,71,47,58
87625,Tate,Heddon,27,35,64,45,48
87626,Doralynn,Goodinge,24,14,88,68,57
87627,Lovell,Lytle,27,6,59,46,37
87628,Brit,Whitman,28,59,46,85,63
87629,Blinny,Hamlen,29,47,38,85,57
87630,Euphemia,Westoll,22,57,99,75,77
87631,Gale,McPhail,18,19,88,29,45
87632,Dalton,Deshorts,20,36,65,43,48
87633,Flore,Fucher,18,84,89,46,73
87634,Susanna,Diprose,20,62,57,61,60
87635,Alva,MacGuffie,29,18,74,71,54
87636,Sandi,Chumley,27,51,87,71,70
87637,Graham,Knighton,27,89,72,12,58
87638,Florentia,Potier,18,86,0,50,45
87639,Pansy,Jansky,28,72,72,61,68
87640,Livvie,Witul,29,63,56,68,62
87641,Westleigh,Dominelli,27,95,87,85,89
87642,Mickey,Meadway,18,76,63,56,65
87643,Wanids,Noar,26,74,83,74,77
87644,Reggi,Lanning,27,75,89,83,82
87645,Des,Aleixo,23,72,85,12,56
87646,Abby,Hasloch,24,39,58,26,41
87647,Shurlocke,Geary,24,69,31,6,35
87648,Yul,Buckmaster,25,38,28,86,51
87649,Jelene,Aers,18,42,15,26,28
87650,Rayshell,O'Tuohy,21,42,65,83,63
87651,Georgianne,Lakeland,21,75,70,5,50
87652,Gail,Othick,20,96,83,90,90
87653,Mortie,Cumbes,25,56,60,89,68
87654,Jasmin,Kitto,21,87,56,66,70
87655,Roxane,Blakeden,24,32,68,45,48
87656,Durward,Gerriets,20,24,67,90,60
87657,Wendeline,Titmus,24,11,94,66,57
87658,Myrtice,Ledbury,30,62,2,72,45
87659,Linn,Noone,27,89,52,74,72
87660,Ruddy,Covely,28,20,77,10,36
87661,Kelley,Chafney,23,92,29,76,66
87662,Brose,Camois,19,62,63,7,44
87663,Jeniffer,Dobbyn,29,54,78,54,62
87664,Merwin,Ambresin,20,46,84,54,61
87665,Emmi,Stains,26,77,26,81,61
87666,Tracie,Carroll,19,2,83,54,46
87667,Brok,Bichard,30,88,34,52,58
87668,Mirna,Iacomo,21,46,74,65,62
87669,Seana,Dizlie,27,62,76,67,68
87670,Gertruda,Middler,22,55,26,63,48
87671,Isac,Bosden,25,83,68,83,78
87672,Neil,Marin,30,89,11,9,36
87673,Orbadiah,Royce,23,85,83,51,73
87674,Andree,Cruickshank,23,17,14,46,26
87675,Feodor,Stackbridge,25,25,23,54,34
87676,Deanne,Prudence,18,85,41,24,50
87677,Jarvis,Walczynski,29,22,59,58,46
87678,Faina,Orehead,26,42,52,88,61
87679,Meridel,Kynaston,30,86,83,71,80
87680,Sarette,Seed,22,65,13,8,29
87681,Pate,Harhoff,22,90,71,14,58
87682,Emmie,Huffadine,18,65,64,15,48
87683,King,Imbrey,18,67,14,55,45
87684,Woody,Matteris,20,84,84,52,73
87685,Sandor,Pingston,23,90,32,28,50
87686,Stesha,Trubshawe,30,69,72,75,72
87687,Cleopatra,Iashvili,29,95,85,6,62
87688,Bab,Munnings,19,40,72,78,63
87689,Candace,Zack,21,2,84,53,46
87690,Marika,MacQuist,24,52,12,71,45
87691,Maje,Nuemann,18,49,54,67,57
87692,Judas,Tolmie,24,78,78,6,54
87693,Inglebert,MacPadene,30,67,90,43,67
87694,Lynnell,Pardew,29,70,40,77,62
87695,Rica,Kiltie,23,12,79,78,56
87696,Joye,Deabill,28,61,64,96,74
87697,Lettie,Massel,22,21,79,63,54
87698,Wilbur,Pittoli,23,21,59,64,48
87699,Ginni,Harroway,28,90,70,85,82
87700,Bo,Brea,29,60,91,50,67
87701,Ryan,Penberthy,27,56,74,94,75
87702,Amery,Sollam,23,90,14,78,61
87703,Shannon,Eslemont,27,75,75,53,68
87704,Piper,Grigorescu,29,53,86,58,66
87705,Vonny,Bernardon,30,83,96,84,88
87706,Baryram,Biffen,26,14,39,89,47
87707,Shurlock,Galliver,24,86,3,60,50
87708,Reta,Romagosa,21,52,87,11,50
87709,Katuscha,Readwing,28,52,78,47,59
87710,Laure,Goult,29,74,65,31,57
87711,Micheil,Bremley,26,70,63,27,53
87712,Caryl,Pfaff,21,72,0,48,40
87713,Angelico,Goroni,26,47,71,81,66
87714,Tobe,Rider,18,18,76,84,59
87715,Arliene,Lindberg,24,50,5,27,27
87716,Klara,Aasaf,26,100,66,79,82
87717,Broderic,Dailey,24,72,36,88,65
87718,Marcille,Prichet,22,39,32,45,39
87719,Yoshiko,Cady,24,83,76,20,60
87720,Janka,Ghidoli,22,33,65,53,50
87721,Adelice,Ginley,23,40,17,19,25
87722,Ardella,Brikner,23,67,87,6,53
87723,Rochester,Killgus,22,56,81,92,76
87724,Jeane,Main,27,35,58,25,39
87725,Jordana,Buckley,19,90,57,54,67
87726,Marna,Lewsie,21,91,55,59,68
87727,Torin,Croose,26,100,25,14,46
87728,Chelsy,Yarrow,19,90,53,86,76
87729,Robenia,Goulthorp,26,99,88,74,87
87730,Lethia,Stormes,26,88,78,79,82
87731,Leighton,Skitral,24,46,66,70,61
87732,Gayler,Sommerville,18,80,58,90,76
87733,Brose,Grelka,20,39,64,66,56
87734,Alva,Aspey,24,68,70,76,71
87735,Diane-marie,Dobinson,20,98,90,57,82
87736,Lidia,Newgrosh,26,45,85,22,51
87737,Nickolas,McCrostie,29,56,61,87,68
87738,Hedwig,Wilshere,23,65,83,9,52
87739,Delcine,Weatherley,29,5,89,41,45
87740,Rowney,Adacot,22,69,84,97,83
87741,Rubina,Duffield,25,29,77,70,59
87742,Phyllis,Shoobridge,28,68,73,64,68
87743,Reiko,Tattam,26,44,22,80,49
87744,Scot,Sherred,28,83,84,38,68
87745,Rivi,Rabier,25,53,83,84,73
87746,Caspar,Gartshore,29,68,93,53,71
87747,Tootsie,Boddymead,19,70,56,33,53
87748,Krishnah,Perks,18,20,23,71,38
87749,Sula,Stelli,23,89,74,81,81
87750,Ruthie,Doberer,28,87,70,64,74
87751,Bengt,Tattoo,29,51,54,59,55
87752,Tish,Aviss,27,38,69,61,56
87753,Hannah,Jaxon,22,76,24,41,47
87754,Daffy,Giacovelli,26,9,40,77,42
87755,Carlie,Growcott,22,84,14,10,36
87756,Elbertine,Lindberg,26,34,62,54,50
87757,Jaymee,Cust,27,17,74,48,46
87758,Devondra,Carolan,22,54,89,90,78
87759,Goldia,Cousens,19,54,10,60,41
87760,Dyanna,Rewcastle,19,75,31,47,51
87761,Maria,Balassi,19,71,80,64,72
87762,Pauly,Murcutt,20,74,72,81,76
87763,Kristan,Eastcourt,20,52,63,80,65
87764,Laney,Egiloff,23,52,48,70,57
87765,Janette,Skipton,24,58,98,57,71
87766,Saloma,Shard,27,85,45,88,73
87767,Tony,Ireson,25,90,7,64,54
87768,Ora,Slora,19,50,80,58,63
87769,Ardeen,Ferrarotti,22,65,72,15,51
87770,Justinn,Bolesworth,24,71,82,87,80
87771,Joline,Kirkebye,22,63,54,51,56
87772,Lexine,Castille,25,7,81,88,59
87773,Rasia,Broseke,21,56,77,84,72
87774,Terrijo,Benedidick,25,20,50,66,45
87775,Starla,Kundert,21,40,51,65,52
87776,Nonna,Ryle,20,86,6,1,31
87777,Cassie,Swin,24,51,44,96,64
